Id,Name,Position,Date of Birth,Country,Market Value,Team,TeamId,PictureUrl
272956,Mikel Goti,Offence,2002-05-23,Spain,4000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/300168-1709675412.png?lm=1
272957,Alex Marchal,Offence,2007-09-17,Spain,4000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/631002-1614090749.jpg?lm=1
272960,Ekain Orobengoa,Offence,2004-06-17,Spain,10000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/177467-1726231623.jpg?lm=1
151031,Urko González,Defensive Midfield,2001-03-20,Spain,1200000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/625651-1694171507.jpg?lm=1
144615,Jon Pacheco,Centre-Back,2001-01-08,Spain,15000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/580560-1631178086.jpg?lm=1
141571,Jon Aramburu,Right-Back,2002-07-23,Venezuela,5000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/661145-1719915615.jpg?lm=1
115035,Martín Zubimendi,Defensive Midfield,1999-02-02,Spain,60000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/423440-1684149419.jpg?lm=1
101182,Ander Barrenetxea,Left Winger,2001-12-27,Spain,20000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/616369-1699472801.jpg?lm=1
100129,Aihen Muñoz,Left-Back,1997-08-16,Spain,8000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/517842-1699007158.jpg?lm=1
82516,Luka Sučić,Central Midfield,2002-09-08,Croatia,15000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/502722-1692998699.png?lm=1
81191,Nayef Aguerd,Centre-Back,1996-03-30,Morocco,35000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/361914-1659355782.jpg?lm=1
48555,Takefusa Kubo,Right Winger,2001-06-04,Japan,50000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/405398-1697110254.jpg?lm=1
33615,Brais Méndez,Attacking Midfield,1997-01-07,Spain,40000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/309110-1665057568.jpg?lm=1
8808,Hamari Traoré,Right-Back,1992-01-27,Mali,6000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/297070-1664981394.jpg?lm=1
7672,Umar Sadiq,Centre-Forward,1997-02-02,Nigeria,6000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/337715-1728040426.jpg?lm=1
7633,Sheraldo Becker,Left Winger,1995-02-09,Suriname,7500000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/188888-1692707512.jpg?lm=1
164,Sergio Gómez,Right Winger,2000-09-04,Spain,10000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/366930-1727678534.jpg?lm=1
29,Igor Zubeldía,Centre-Back,1997-03-30,Spain,22000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/355628-1664974849.jpg?lm=1
27,Aritz Elustondo,Centre-Back,1994-03-28,Spain,5000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/229804-1664970965.jpg?lm=1
11,Álvaro Odriozola,Right-Back,1995-12-14,Spain,1500000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/280730-1579598607.jpg?lm=1
246275,Iñaki Rupérez,Right-Back,2003-01-07,Spain,3000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/527698-1601535441.jpg?lm=1
245442,Jon Martín,Centre-Back,2006-04-23,Spain,2000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/1018938-1732794896.png?lm=1
180137,Mikel Oyarzabal,Centre-Forward,1997-04-21,Spain,40000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/351478-1599987229.jpg?lm=1
172786,Pablo Marin,Attacking Midfield,2003-07-03,Spain,1500000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/907813-1683212131.jpg?lm=1
171887,Jon Magunazelaia,Attacking Midfield,2001-07-13,Spain,1000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/625655-1707947912.jpg?lm=1
170540,Arsen Zakharyan,Attacking Midfield,2003-05-26,Russia,18000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/555143-1683292149.jpg?lm=1
161293,Jon Olasagasti,Central Midfield,2000-08-16,Spain,1200000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/625660-1695238891.jpg?lm=1
156615,Beñat Turrientes,Central Midfield,2002-01-31,Spain,20000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/634431-1702416501.jpg?lm=1
149840,Iker Álvarez,Goalkeeper,2001-07-25,Andorra,800000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/547248-1698946239.jpg?lm=1
150546,Diego Conde,Goalkeeper,1998-10-28,Spain,5000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/341713-1669364743.jpg?lm=1
178718,Luiz Junior,Goalkeeper,2001-01-14,Brazil,6000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/712107-1618227160.jpg?lm=1
188765,Ruben Gomez,Goalkeeper,2002-01-24,Spain,6000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/569384-1656577561.jpg?lm=1
245756,Alex Quevedo,Goalkeeper,2004-04-28,Spain,8000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/485963-1604255792.jpg?lm=1
184995,Arnau Solà,Defence,2003-04-04,Spain,3000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/111961-1455551677.jpg?lm=1
213265,Raúl Albiol,Defence,1985-09-04,Spain,1500000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/15452-1664974689.jpg?lm=1
213274,Kiko Femenía,Defence,1991-02-02,Spain,1400000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/76467-1726231817.jpg?lm=1
217521,Pau Navarro,Defence,2005-04-25,Spain,2000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/596122-1659947697.jpg?lm=1
272229,Valou,Defence,2006-01-01,Ivory Coast,3000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/100131-1662113601.jpg?lm=1
213263,Santi Comesaña,Midfield,1996-10-05,Spain,8000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/380598-1726231263.jpg?lm=1
273016,Alassane Diatta,Midfield,2005-05-14,Senegal,12000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/1061282-1699273116.jpg?lm=1
180081,Yeremy,Offence,2002-10-20,Spain,30000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/568157-1686664370.jpg?lm=1
203439,Karl Etta Eyong,Offence,2003-10-14,Cameroon,3000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/493513-1662665787.jpg?lm=1
213278,Álex Baena,Offence,2001-07-20,Spain,50000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/548111-1714487266.jpg?lm=1
252919,Pau Cabanes,Offence,2005-02-17,Spain,2500000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/335225-1552044533.jpg?lm=1
176202,Ilias Akhomach,Right Winger,2004-04-16,Spain,15000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/709969-1636472170.jpg?lm=1
171995,Thierno Barry,Centre-Forward,2000-01-12,Guinea,14000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/937941-1659521750.jpg?lm=1
154000,RamónTerrats Espacio,Defensive Midfield,2000-10-18,Spain,4000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/783396-1726231968.jpg?lm=1
32719,Gerard Moreno,Centre-Forward,1992-04-07,Spain,10000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/177467-1726231623.jpg?lm=1
15868,Denís Suárez,Attacking Midfield,1994-01-06,Spain,1500000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/165007-1687272769.jpg?lm=1
8412,Nicolas Pépé,Right Winger,1995-05-29,Ivory Coast,9000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/343052-1695671686.png?lm=1
7996,Juan Foyth,Right-Back,1998-01-12,Argentina,12000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/480763-1662668281.jpg?lm=1
7936,Ayoze Pérez,Centre-Forward,1993-07-29,Spain,10000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/246968-1716803546.jpg?lm=1
7901,Eric Bailly,Centre-Back,1994-04-12,Ivory Coast,3000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/286384-1696075364.png?lm=1
3198,Dani Parejo,Central Midfield,1989-04-16,Spain,2500000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/59561-1688725780.jpg?lm=1
814,Logan Costa,Centre-Back,2001-04-01,Cape Verde Islands,18000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/484988-1708555203.jpg?lm=1
633,Pape Gueye,Defensive Midfield,1999-01-24,Senegal,8000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/485963-1604255792.jpg?lm=1
357,Juan Bernat,Left-Back,1993-03-01,Spain,4000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/126719-1672304606.jpg?lm=1
267,Alfonso Pedraza,Left-Back,1996-04-09,Spain,5000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/356197-1620304916.jpg?lm=1
244860,Willy Kambwala,Centre-Back,2004-08-25,DR Congo,5000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/780630-1705304426.jpg?lm=1
211848,Antonio Espigares,Centre-Back,2004-09-05,Spain,25000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/86202-1684484602.jpg?lm=1
206721,Dani Requena,Central Midfield,2004-02-12,Spain,1800000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/397676-1663571879.jpg?lm=1
180289,Sergi Cardona,Left-Back,1999-07-08,Spain,7000000,Villarreal CF,94,https://img.a.transfermarkt.technology/portrait/medium/678406-1697540707.jpg?lm=1
33136,Jaume Doménech,Goalkeeper,1990-11-05,Spain,800000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/227805-1447247048.jpg?lm=1
33781,Stole Dimitrievski,Goalkeeper,1993-12-25,North Macedonia,4000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/165467-1541150592.jpg?lm=1
84506,Giorgi Mamardashvili,Goalkeeper,2000-09-29,Georgia,45000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/502676-1716542116.jpg?lm=1
264324,Raúl Jiménez,Goalkeeper,2006-02-16,Spain,22000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/250845-1664970029.jpg?lm=1
206832,Rodrigo Abajas,Defence,2003-05-12,Spain,110000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/412363-1693988167.jpg?lm=1
228918,Álex Serradell,Defence,2002-08-14,Spain,2000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/834483-1709676711.png?lm=1
265515,Iker Córdoba,Defence,2005-11-11,Spain,7000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/678406-1697540707.jpg?lm=1
253524,Warren Madrigal,Offence,2004-07-24,Costa Rica,80000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/683840-1620304992.jpg?lm=1
273055,Ismael,Offence,2004-01-18,Spain,3500000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/35047-1665067807.jpg?lm=1
123501,Dani Gómez,Centre-Forward,1998-07-30,Spain,1200000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/422460-1603806732.jpg?lm=1
99811,Thierry Correia,Right-Back,1999-03-09,Portugal,6000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/367466-1548510976.jpg?lm=1
98674,Hugo Guillamón,Defensive Midfield,2000-01-31,Spain,8000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/495629-1694617306.jpg?lm=1
50907,Luis Rioja,Left Winger,1993-10-16,Spain,4000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/278837-1647530464.jpg?lm=1
37539,André Almeida,Attacking Midfield,2000-05-30,Portugal,15000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/375382-1547563680.png?lm=1
33270,Pepelu,Defensive Midfield,1998-08-11,Spain,22000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/328480-1713971066.jpg?lm=1
33146,Gaya,Left-Back,1995-05-25,Spain,18000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/555143-1683292149.jpg?lm=1
33126,Samu Castillejo,Right Winger,1995-01-18,Spain,1200000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/534379-1630918134.jpg?lm=1
32762,Hugo Duro,Centre-Forward,1999-11-10,Spain,16000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/573775-1683213249.jpg?lm=1
9124,Maximiliano Caufriez,Centre-Back,1997-02-16,Belgium,2500000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/369267-1679507795.jpg?lm=1
8780,Dimitri Foulquier,Right-Back,1993-03-23,Guadeloupe,2500000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/170472-1447230887.jpg?lm=1
8456,Mouctar Diakhaby,Centre-Back,1996-12-19,France,2000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/346289-1709636432.jpg?lm=1
4442,Sergi Canós,Right Winger,1997-02-02,Spain,2500000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/251845-1538466933.jpg?lm=1
4098,Rafael Mir,Centre-Forward,1997-06-18,Spain,1000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/361254-1720020544.jpg?lm=1
244743,David Otorbi,Right Winger,2007-10-16,Spain,5000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/226012-1696863038.jpg?lm=1
221412,Yarek Gasiorowski,Centre-Back,2005-01-12,Spain,15000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/895334-1730461387.jpg?lm=1
214182,Martin Tejón,Attacking Midfield,2004-04-12,Spain,6000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/277384-1568027892.jpg?lm=1
187117,Fran Perez,Right Winger,2002-09-09,Spain,6000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/622988-1683212780.jpg?lm=1
180061,Diego López,Right Winger,2002-05-13,Spain,12000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/617081-1683211924.jpg?lm=1
177180,Javier Guerra,Central Midfield,2003-05-13,Spain,20000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/834764-1696188716.jpg?lm=1
176041,Cesar Tarrega,Centre-Back,2002-02-26,Spain,4000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/707274-1698963222.jpg?lm=1
172839,Cristhian Mosquera,Centre-Back,2004-06-27,Spain,30000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/646750-1644238478.jpg?lm=1
158894,Enzo Barrenechea,Defensive Midfield,2001-05-22,Argentina,7500000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/671915-1695034257.jpg?lm=1
157190,Jesus Vazquez Alcalde,Left-Back,2003-01-02,Spain,4000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/623024-1644238446.jpg?lm=1
137485,Germán Valera,Right Winger,2002-03-16,Spain,2000000,Valencia CF,95,https://img.a.transfermarkt.technology/portrait/medium/548188-1588605205.jpg?lm=1
52791,André Ferreira,Goalkeeper,1996-05-29,Portugal,800000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/290346-1548259586.jpg?lm=1
153843,Karl Jakob Hein,Goalkeeper,2002-04-13,Estonia,3000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/493513-1662665787.jpg?lm=1
187457,Alvaro Aceves,Goalkeeper,2003-07-26,Spain,7500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/417913-1679083275.JPG?lm=1
228750,Arnau Rafús,Goalkeeper,2003-04-27,Spain,2500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/335225-1552044533.jpg?lm=1
250925,Koke,Defence,2005-03-16,Spain,12000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/74229-1664970397.jpg?lm=1
264456,Raúl Chasco,Defence,2003-09-13,Spain,8000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/85288-1699613327.jpg?lm=1
246041,Abdulay Bah,Midfield,2004-04-11,Sierra Leone,15000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/59016-1684921582.jpeg?lm=1
180071,Latasa,Offence,2001-03-23,Spain,2800000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/623521-1696862713.jpg?lm=1
218448,Chuki,Attacking Midfield,2004-04-29,Spain,500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/926763-1700777200.jpg?lm=1
207110,Mario Maroto,Central Midfield,2003-11-28,Spain,500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/948273-1707861820.jpg?lm=1
191064,Mario Martin,Defensive Midfield,2004-03-05,Spain,500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/948273-1707861820.jpg?lm=1
188830,Lucas Rosa,Right-Back,2000-04-03,Brazil,2000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/468309-1552229769.jpg?lm=1
187078,David Torres,Centre-Back,2003-03-05,Spain,1000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/857832-1702391225.jpg?lm=1
150642,Víctor Meseguer,Central Midfield,1999-06-09,Spain,3000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/658269-1660121083.jpg?lm=1
146128,Raúl Moro,Left Winger,2002-12-05,Spain,4000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/624942-1632729036.jpg?lm=1
127140,Cenk Özkacar,Centre-Back,2000-10-06,Turkey,2500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/615350-1641457298.jpg?lm=1
80899,Javi Sánchez,Centre-Back,1997-03-14,Spain,1500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/340853-1448530734.jpg?lm=1
75984,Stanko Jurić,Defensive Midfield,1996-08-16,Croatia,2200000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/388125-1614711691.jpg?lm=1
51139,Maranhão,Centre-Forward,1996-10-20,Brazil,1400000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/668183-1731352737.png?lm=1
33459,Iván Sánchez Aguayo,Right Winger,1992-09-23,Spain,1000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/221311-1601023639.jpg?lm=1
32368,Anuar Tuhami,Central Midfield,1995-01-15,Morocco,900000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/327126-1541148555.jpg?lm=1
32296,Cesar de la Hoz,Defensive Midfield,1992-03-30,Spain,1200000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/625651-1694171507.jpg?lm=1
32115,Kike Pérez,Central Midfield,1997-02-14,Spain,3000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/527698-1601535441.jpg?lm=1
32063,Darwin Machís,Left Winger,1993-02-07,Venezuela,1500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/211251-1719836851.jpg?lm=1
32035,Luis Pérez,Right-Back,1995-02-04,Spain,2000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/358115-1544697482.jpg?lm=1
30823,Eray Cömert,Centre-Back,1998-02-04,Switzerland,4000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/298583-1704213027.jpg?lm=1
9208,Selim Amallah,Attacking Midfield,1996-11-15,Morocco,1500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/377219-1616872969.jpg?lm=1
8921,Mamadou Sylla,Centre-Forward,1994-03-20,Senegal,1500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/166683-1592750860.png?lm=1
7939,Kenedy,Left Winger,1996-02-08,Brazil,1000000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/281404-1455120897.jpg?lm=1
3126,Amath Ndiaye,Right Winger,1996-07-16,Senegal,1500000,Real Valladolid CF,250,https://img.a.transfermarkt.technology/portrait/medium/339820-1510233284.jpg?lm=1
283,Sivera,Goalkeeper,1996-08-11,Spain,6000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/298197-1713856039.jpg?lm=1
123682,Jesús Owono,Goalkeeper,2001-03-01,Equatorial Guinea,1000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/631693-1647530906.jpg?lm=1
142453,Adrian Rodriguez,Goalkeeper,2000-12-12,Argentina,12000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/566574-1658407760.jpg?lm=1
203533,Adrián Pica,Defence,2002-04-25,Spain,500000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
271884,Alejandro Jay,Defence,2002-07-07,Spain,40000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/636688-1662836200.jpg?lm=1
213257,Joan Jordán,Midfield,1994-07-06,Spain,3500000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/263727-1620305031.jpg?lm=1
82105,Stoichkov,Offence,1993-11-05,Spain,4000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/271021-1572959967.jpg?lm=1
264197,Julen Lartitegi,Offence,2003-09-29,Spain,75000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/576024-1684920938.jpg?lm=1
119064,Moussa Diarra,Centre-Back,2000-11-10,Mali,2000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/694509-1708555512.jpg?lm=1
118715,Manuel Sánchez,Left-Back,2000-08-24,Spain,6000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/618809-1673281847.jpg?lm=1
81187,Abdelkabir Abqar,Centre-Back,1999-03-10,Morocco,7500000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/559979-1705337125.jpg?lm=1
64424,Aleksandar Sedlar,Centre-Back,1991-12-13,Serbia,400000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/237499-1583331610.jpg?lm=1
46123,Nahuel Tenaglia,Right-Back,1996-02-21,Argentina,2500000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/533568-1647530141.jpg?lm=1
46070,Tomás Conechny,Left Winger,1998-03-30,Argentina,4500000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/401571-1583953525.JPG?lm=1
33777,Asier Villalibre,Centre-Forward,1997-09-30,Spain,2500000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/251897-1709676417.png?lm=1
33358,Kike García,Centre-Forward,1989-11-25,Spain,1000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/93936-1490620015.jpg?lm=1
33093,Ander Guevara,Central Midfield,1997-07-07,Spain,5000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/465967-1705338008.jpg?lm=1
33092,Jon Guridi,Central Midfield,1995-02-28,Spain,5000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/289257-1604301765.jpg?lm=1
28663,Carlos Benavidez,Defensive Midfield,1998-03-30,Uruguay,90000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/646740-1682685701.jpg?lm=1
11733,Toni Martínez,Centre-Forward,1997-06-30,Spain,5000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/302371-1606396665.png?lm=1
244942,Egoitz Muñoz,Right-Back,2005-01-01,Spain,1200000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
215614,Ander Sánchez,Attacking Midfield,2004-01-24,Spain,6000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/618809-1673281847.jpg?lm=1
213404,Carlos Vicente,Right Winger,1999-04-23,Spain,8000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/540536-1732115480.jpg?lm=1
212858,Santiago Mouriño,Centre-Back,2002-02-13,Uruguay,2000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/953901-1691396102.jpg?lm=1
184988,Abde Rebbach,Left Winger,1998-08-11,Algeria,800000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/718034-1705337308.jpg?lm=1
176854,Tomas Mendes,Central Midfield,2004-11-21,Spain,22000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/591916-1709675052.png?lm=1
175937,Carlos Martin,Centre-Forward,2002-04-22,Spain,4000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/618813-1707924109.jpg?lm=1
168657,Eneko Ortiz,Left-Back,,Spain,400000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/610238-1540334775.jpg?lm=1
157626,Antonio Blanco,Defensive Midfield,2000-07-23,Spain,7500000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/495621-1705337231.jpg?lm=1
147357,Hugo Novoa,Right-Back,2003-01-24,Spain,2500000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/668276-1606146927.jpg?lm=1
144668,Luka Romero,Right Winger,2004-11-18,Argentina,5000000,Deportivo Alavés,263,https://img.a.transfermarkt.technology/portrait/medium/769063-1695024330.jpg?lm=1
15860,Jasper Cillessen,Goalkeeper,1989-04-22,Netherlands,1000000,UD Las Palmas,275,https://img.a.transfermarkt.technology/portrait/medium/146227-1660814229.jpg?lm=1
23120,Dinko Horkaš,Goalkeeper,1999-03-10,Croatia,1200000,UD Las Palmas,275,https://img.a.transfermarkt.technology/portrait/medium/357770-1690574730.png?lm=1
100130,Álvaro Vallés Rosa,Goalkeeper,1997-07-25,Spain,15000000,UD Las Palmas,275,https://img.a.transfermarkt.technology/portrait/medium/671649-1732115086.jpg?lm=1
247055,Álvaro Killane,Goalkeeper,2004-12-14,Argentina,7500000,UD Las Palmas,275,https://img.a.transfermarkt.technology/portrait/medium/417913-1679083275.JPG?lm=1
267896,Víctor Puig,Goalkeeper,2005-08-15,Spain,5000000,UD Las Palmas,275,https://img.a.transfermarkt.technology/portrait/medium/707572-1724052852.jpg?lm=1
270034,Juanma Herzog,Defence,2004-05-13,Spain,1000000,UD Las Palmas,275,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
